year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches
2016,10,Madison,4.7,9.0,13%,14.0,90%,35.0,$122,14.0,10.8,20.0,4.2,20.0,7.3,20.0,0.1,1.0,,,,,15.0,87.0,72.5,Madison,4.0
2016,12,San Diego,6.8,13.0,22%,20.0,78%,29.0,$113,13.0,2.9,11.0,1.1,12.0,1.9,7.0,1.0,12.0,,,,,11.0,86.0,71.5,San Diego,4.0
2016,13,Seattle,2.4,4.0,12%,13.0,93%,37.0,$275,20.0,1.9,6.0,2.2,20.0,2.3,9.0,0.8,10.0,,,,,11.0,85.0,71.0,Seattle,4.0
2016,14,Oakland,2.5,4.0,18%,20.0,85%,33.0,$143,17.0,2.7,10.0,0.7,8.0,1.8,6.0,1.2,15.0,,,,,10.0,84.0,70.0,Oakland,4.0
2016,15,Chicago,2.2,4.0,9%,10.0,92%,37.0,$172,20.0,2.9,11.0,0.8,9.0,2.4,9.0,1.9,20.0,,,,,12.0,83.0,69.0,Chicago,4.0
2016,16,Aurora,7.9,15.0,11%,11.0,86%,33.0,$132,16.0,1.6,5.0,0.9,9.0,2.3,9.0,0.3,3.0,,,,,7.0,82.0,68.5,Aurora,4.0
2016,17,Sacramento,5.5,10.0,9%,9.0,79%,29.0,$148,18.0,2.7,10.0,2.3,20.0,4.0,16.0,1.0,13.0,,,,,15.0,81.0,67.5,Sacramento,4.0
2016,18,Plano,13.3,20.0,11%,12.0,74%,27.0,$125,15.0,1.8,6.0,0.4,3.0,2.6,10.0,0.4,4.0,,,,,6.0,80.0,66.5,Plano,4.0
2016,18,St. Petersburg,3.5,6.0,16%,17.0,73%,26.0,$132,16.0,2.5,9.0,2.4,20.0,3.5,14.0,1.3,16.0,,,,,15.0,80.0,66.5,St. Petersburg,4.0
2016,20,Albuquerque,4.3,8.0,24%,20.0,82%,31.0,$59,6.0,2.2,8.0,2.3,20.0,2.9,11.0,1.1,14.0,,,,,13.0,78.0,65.0,Albuquerque,3.5
2016,20,Denver,6.1,12.0,8%,8.0,86%,33.0,$109,13.0,1.6,5.0,1.4,15.0,3.9,16.0,0.9,12.0,,,,,12.0,78.0,65.0,Denver,3.5
2016,22,Long Beach,3.0,5.0,10%,11.0,80%,30.0,$186,20.0,1.6,5.0,1.9,20.0,1.1,3.0,1.1,15.0,,,,,11.0,77.0,64.0,Long Beach,3.5
2016,22,Philadelphia,3.6,7.0,13%,14.0,93%,37.0,$65,7.0,4.1,17.0,0.3,3.0,1.7,6.0,2.1,20.0,,,,,12.0,77.0,64.0,Philadelphia,3.5
2016,22,St. Louis,1.4,2.0,10%,10.0,90%,36.0,$151,18.0,2.1,7.0,1.6,18.0,2.4,9.0,0.6,8.0,,,,,11.0,77.0,64.0,St. Louis,3.5
2016,25,Henderson,7.6,15.0,13%,14.0,49%,13.0,$178,20.0,3.6,14.0,5.4,20.0,3.1,12.0,0.6,7.0,,,,,13.0,75.0,62.5,Henderson,3.5
2016,25,Omaha,7.0,13.0,14%,15.0,78%,29.0,$74,8.0,2.0,7.0,0.5,5.0,4.4,18.0,0.7,9.0,,,,,10.0,75.0,62.5,Omaha,3.5
2016,27,Fremont,7.5,14.0,38%,20.0,62%,20.0,$121,14.0,2.2,7.0,0.4,4.0,1.9,7.0,0.5,7.0,,,,,6.0,74.0,61.5,Fremont,3.5
2016,27,Honolulu,2.3,4.0,33%,20.0,84%,32.0,$50,5.0,5.8,20.0,0.6,6.0,1.3,4.0,1.9,20.0,,,,,13.0,74.0,61.5,Honolulu,3.5
2016,27,Lincoln,6.5,12.0,7%,7.0,86%,33.0,$86,10.0,3.3,13.0,0.7,8.0,4.9,20.0,0.5,6.0,,,,,12.0,74.0,61.5,Lincoln,3.5
2016,27,Milwaukee,4.6,9.0,9%,9.0,88%,34.0,$89,10.0,5.7,20.0,0.5,5.0,2.8,11.0,0.9,12.0,,,,,12.0,74.0,61.5,Milwaukee,3.5
2016,31,Anchorage,4.4,8.0,84%,20.0,71%,25.0,$77,9.0,2.7,10.0,2.3,20.0,2.8,11.0,0.3,3.0,,,,,11.0,73.0,61.0,Anchorage,3.5
2016,31,Las Vegas,7.8,15.0,6%,6.0,70%,24.0,$133,16.0,1.0,2.0,4.1,20.0,3.7,15.0,0.7,9.0,,,,,12.0,73.0,61.0,Las Vegas,3.5
2016,31,San Jose,3.9,7.0,14%,16.0,72%,25.0,$131,15.0,1.5,5.0,1.0,11.0,2.7,10.0,1.1,14.0,,,,,10.0,73.0,61.0,San Jose,3.5
2016,31,Virginia Beach,4.1,8.0,16%,17.0,58%,18.0,$171,20.0,3.4,13.0,0.7,7.0,4.1,16.0,0.3,4.0,,,,,10.0,73.0,61.0,Virginia Beach,3.5
2016,35,North Las Vegas,5.7,11.0,26%,20.0,58%,18.0,$145,17.0,2.2,8.0,0.4,4.0,2.4,9.0,0.2,2.0,,,,,6.0,72.0,60.0,North Las Vegas,3.5
2016,36,Jersey City,0.6,1.0,18%,20.0,91%,36.0,$29,2.0,2.6,10.0,2.3,20.0,1.4,4.0,1.0,13.0,,,,,12.0,71.0,59.0,Jersey City,3.5
2016,36,Kansas City,11.6,20.0,9%,9.0,65%,22.0,$120,14.0,1.6,5.0,0.6,7.0,2.3,8.0,0.4,5.0,,,,,6.0,71.0,59.0,Kansas City,3.5
2016,36,Raleigh,4.4,8.0,14%,15.0,54%,15.0,$163,19.0,5.4,20.0,0.7,7.0,2.2,8.0,1.7,20.0,,,,,14.0,71.0,59.0,Raleigh,3.5
2016,39,Pittsburgh,1.7,3.0,8%,9.0,84%,32.0,$64,7.0,3.7,15.0,2.0,20.0,4.2,17.0,1.7,20.0,,,,,18.0,69.0,57.5,Pittsburgh,3.0
2016,39,Tampa,4.5,8.0,7%,7.0,60%,19.0,$153,18.0,4.9,20.0,3.4,20.0,2.3,9.0,1.8,20.0,,,,,17.0,69.0,57.5,Tampa,3.0
2016,41,New Orleans,1.8,3.0,26%,20.0,76%,28.0,$90,10.0,1.7,5.0,0.8,8.0,2.5,10.0,0.5,6.0,,,,,7.0,68.0,56.5,New Orleans,3.0
2016,41,Scottsdale,13.5,20.0,25%,20.0,37%,6.0,$116,13.0,1.5,5.0,1.3,15.0,1.6,5.0,0.8,10.0,,,,,9.0,68.0,56.5,Scottsdale,3.0
2016,43,Boise,7.3,14.0,9%,9.0,60%,19.0,$103,12.0,2.3,8.0,2.3,20.0,3.7,15.0,0.5,5.0,,,,,12.0,66.0,55.0,Boise,3.0
2016,43,Cleveland,3.4,6.0,6%,6.0,79%,30.0,$97,11.0,6.0,20.0,0.5,5.0,3.1,12.0,1.1,15.0,,,,,13.0,66.0,55.0,Cleveland,3.0
2016,43,Colorado Springs,6.6,13.0,9%,10.0,69%,24.0,$58,6.0,4.1,16.0,1.8,20.0,3.1,12.0,0.3,4.0,,,,,13.0,66.0,55.0,Colorado Springs,3.0
2016,43,Norfolk,4.4,8.0,6%,6.0,71%,25.0,$73,8.0,8.2,20.0,4.5,20.0,4.2,17.0,2.0,20.0,,,,,19.0,66.0,55.0,Norfolk,3.0
2016,47,Austin,10.0,19.0,15%,16.0,48%,12.0,$92,10.0,1.8,6.0,1.4,15.0,1.2,4.0,0.5,7.0,,,,,8.0,65.0,54.0,Austin,3.0
2016,48,Richmond,3.9,7.0,5%,5.0,74%,27.0,$77,8.0,6.8,20.0,0.9,10.0,3.8,15.0,1.8,20.0,,,,,16.0,63.0,52.5,Richmond,3.0
2016,49,Baltimore,0.8,1.0,10%,10.0,85%,33.0,$71,8.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,17.0,,,,,10.0,62.0,51.5,Baltimore,2.5
2016,49,Phoenix,14.6,20.0,15%,16.0,45%,11.0,$88,10.0,0.9,2.0,0.6,6.0,1.7,6.0,0.5,7.0,,,,,5.0,62.0,51.5,Phoenix,2.5
2016,51,Atlanta,3.1,6.0,6%,6.0,66%,22.0,$120,14.0,2.9,11.0,0.9,10.0,3.1,12.0,1.5,20.0,,,,,13.0,61.0,51.0,Atlanta,2.5
2016,52,Buffalo,1.1,2.0,8%,8.0,85%,33.0,$52,5.0,5.9,20.0,0.8,8.0,2.4,9.0,0.7,9.0,,,,,12.0,60.0,50.0,Buffalo,2.5
2016,52,Miami,1.9,3.0,6%,6.0,79%,30.0,$88,10.0,3.3,13.0,0.7,7.0,1.4,4.0,1.5,19.0,,,,,11.0,60.0,50.0,Miami,2.5
2016,54,Dallas,7.2,14.0,13%,13.0,58%,18.0,$63,7.0,2.6,9.0,0.4,4.0,1.7,6.0,0.7,8.0,,,,,7.0,59.0,49.0,Dallas,2.5
2016,55,Glendale,4.8,9.0,5%,5.0,72%,26.0,$39,4.0,4.7,20.0,1.3,14.0,4.1,17.0,0.5,6.0,,,,,14.0,58.0,48.5,Glendale,2.5
2016,55,Nashville,13.2,20.0,11%,11.0,38%,7.0,$90,10.0,3.1,12.0,0.9,10.0,2.2,8.0,0.8,10.0,,,,,10.0,58.0,48.5,Nashville,2.5
2016,55,Orlando,3.4,6.0,6%,6.0,58%,18.0,$119,14.0,5.2,20.0,0.4,4.0,2.6,10.0,1.6,20.0,,,,,14.0,58.0,48.5,Orlando,2.5
2016,58,"Arlington, Texas",14.3,20.0,8%,8.0,55%,16.0,$90,10.0,0.7,1.0,0.3,2.0,1.3,4.0,0.3,4.0,,,,,3.0,57.0,47.5,"Arlington, Texas",2.5
2016,58,Riverside,12.7,20.0,7%,7.0,46%,11.0,$70,8.0,2.5,9.0,1.3,14.0,1.4,5.0,1.2,15.0,,,,,11.0,57.0,47.5,Riverside,2.5
2016,60,Chesapeake,5.5,10.0,26%,20.0,38%,7.0,$68,7.0,1.9,6.0,2.1,20.0,3.2,12.0,0.8,11.0,,,,,12.0,56.0,46.5,Chesapeake,2.5
2016,60,Corpus Christi,3.3,6.0,8%,8.0,72%,26.0,$64,7.0,2.8,10.0,0.0,0.0,4.2,17.0,0.8,10.0,,,,,9.0,56.0,46.5,Corpus Christi,2.5
2016,60,Garland,9.8,19.0,8%,8.0,56%,17.0,$69,7.0,2.3,8.0,0.0,0.0,1.5,5.0,0.7,8.0,,,,,5.0,56.0,46.5,Garland,2.5
2016,60,Lexington,11.1,20.0,2%,2.0,51%,14.0,$82,9.0,4.0,16.0,1.3,14.0,2.1,8.0,0.3,4.0,,,,,11.0,56.0,46.5,Lexington,2.5
2016,60,Tulsa,10.0,19.0,8%,8.0,56%,16.0,$53,5.0,2.1,7.0,0.5,5.0,2.8,11.0,0.6,8.0,,,,,8.0,56.0,46.5,Tulsa,2.5
2016,65,Anaheim,8.7,17.0,7%,8.0,61%,19.0,$65,7.0,1.4,4.0,0.3,2.0,1.3,4.0,0.2,2.0,,,,,3.0,54.0,45.0,Anaheim,2.5
2016,65,Columbus,7.1,14.0,9%,9.0,52%,14.0,$89,10.0,1.8,6.0,0.6,6.0,1.8,6.0,0.7,8.0,,,,,7.0,54.0,45.0,Columbus,2.5
2016,65,Durham,11.3,20.0,4%,3.0,48%,12.0,$82,9.0,1.8,6.0,1.2,13.0,2.3,9.0,0.8,10.0,,,,,10.0,54.0,45.0,Durham,2.5
2016,65,Los Angeles,4.8,9.0,14%,15.0,55%,16.0,$80,9.0,0.8,1.0,0.3,2.0,1.1,3.0,1.1,14.0,,,,,5.0,54.0,45.0,Los Angeles,2.5
2016,69,Greensboro,4.0,7.0,9%,10.0,59%,18.0,$68,7.0,2.3,8.0,0.7,8.0,3.7,15.0,0.9,11.0,,,,,11.0,53.0,44.0,Greensboro,2.0
2016,69,Toledo,5.3,10.0,6%,6.0,76%,28.0,$45,4.0,1.9,6.0,0.4,3.0,2.8,11.0,0.1,1.0,,,,,5.0,53.0,44.0,Toledo,2.0
2016,71,Bakersfield,9.0,17.0,6%,6.0,42%,9.0,$84,9.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,11.0,52.0,43.5,Bakersfield,2.0
2016,71,Chandler,8.3,16.0,4%,3.0,56%,16.0,$67,7.0,2.6,9.0,1.6,18.0,2.2,8.0,0.2,3.0,,,,,10.0,52.0,43.5,Chandler,2.0
2016,71,Reno,4.3,8.0,5%,5.0,71%,25.0,$50,5.0,3.3,13.0,0.8,9.0,3.0,11.0,0.3,4.0,,,,,9.0,52.0,43.5,Reno,2.0
2016,71,San Antonio,11.5,20.0,9%,9.0,36%,6.0,$95,11.0,1.7,5.0,0.5,5.0,1.7,6.0,0.7,9.0,,,,,6.0,52.0,43.5,San Antonio,2.0
2016,75,Detroit,2.4,4.0,6%,6.0,78%,29.0,$15,1.0,3.1,12.0,0.6,6.0,4.7,19.0,0.4,5.0,,,,,11.0,51.0,42.5,Detroit,2.0
2016,75,El Paso,3.7,7.0,19%,20.0,49%,13.0,$36,3.0,2.4,9.0,0.4,4.0,2.7,10.0,0.8,10.0,,,,,8.0,51.0,42.5,El Paso,2.0
2016,75,Newark,1.1,2.0,6%,6.0,91%,36.0,$36,3.0,1.5,4.0,0.0,0.0,0.8,2.0,0.9,11.0,,,,,4.0,51.0,42.5,Newark,2.0
2016,78,Chula Vista,6.8,13.0,8%,8.0,52%,14.0,$42,4.0,2.0,7.0,1.2,13.0,3.0,12.0,0.7,9.0,,,,,10.0,49.0,41.0,Chula Vista,2.0
2016,78,Fort Worth,7.5,14.0,6%,5.0,55%,16.0,$81,9.0,1.4,4.0,0.1,1.0,2.3,9.0,0.3,4.0,,,,,5.0,49.0,41.0,Fort Worth,2.0
2016,78,Houston,6.0,11.0,14%,15.0,48%,12.0,$37,3.0,2.3,8.0,0.7,8.0,2.0,7.0,0.7,8.0,,,,,8.0,49.0,41.0,Houston,2.0
2016,78,Wichita,11.3,20.0,5%,4.0,50%,14.0,$47,5.0,1.0,2.0,0.8,8.0,2.1,8.0,0.5,5.0,,,,,6.0,49.0,41.0,Wichita,2.0
2016,82,Stockton,5.4,10.0,3%,2.0,71%,25.0,$15,1.0,3.6,14.0,1.0,11.0,2.4,9.0,0.4,5.0,,,,,10.0,48.0,40.0,Stockton,2.0
2016,83,Santa Ana,6.0,11.0,3%,2.0,70%,25.0,$44,4.0,1.3,3.0,0.0,0.0,1.3,4.0,0.5,7.0,,,,,4.0,46.0,38.5,Santa Ana,2.0
2016,83,Tucson,5.0,9.0,3%,2.0,56%,17.0,$81,9.0,1.2,3.0,1.3,15.0,1.9,7.0,0.8,10.0,,,,,9.0,46.0,38.5,Tucson,2.0
2016,85,Irving,4.1,8.0,5%,5.0,57%,17.0,$59,6.0,1.2,3.0,0.9,9.0,3.3,13.0,0.9,11.0,,,,,9.0,45.0,37.5,Irving,1.5
2016,85,Memphis,10.0,19.0,5%,4.0,41%,9.0,$53,5.0,2.9,11.0,0.5,4.0,1.8,6.0,0.9,12.0,,,,,8.0,45.0,37.5,Memphis,1.5
2016,87,Lubbock,9.7,19.0,3%,2.0,53%,15.0,$45,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,44.0,36.5,Lubbock,1.5
2016,88,Baton Rouge,4.3,8.0,3%,2.0,50%,13.0,$49,5.0,5.1,20.0,0.9,9.0,2.9,11.0,2.9,20.0,,,,,15.0,43.0,36.0,Baton Rouge,1.5
2016,89,Jacksonville,5.7,11.0,14%,15.0,32%,3.0,$32,3.0,1.9,6.0,0.4,3.0,3.4,13.0,1.4,18.0,,,,,10.0,42.0,35.0,Jacksonville,1.5
2016,89,Oklahoma City,6.7,13.0,7%,7.0,42%,9.0,$54,6.0,2.0,7.0,0.5,5.0,1.8,6.0,0.8,10.0,,,,,7.0,42.0,35.0,Oklahoma City,1.5
2016,91,Hialeah,5.1,10.0,1%,1.0,62%,20.0,$34,3.0,3.1,12.0,0.0,0.0,0.5,1.0,1.1,14.0,,,,,7.0,41.0,34.0,Hialeah,1.5
2016,91,Mesa,2.6,5.0,3%,2.0,64%,21.0,$70,8.0,2.6,10.0,0.4,4.0,1.4,4.0,0.2,2.0,,,,,5.0,41.0,34.0,Mesa,1.5
2016,93,Louisville,7.7,15.0,7%,7.0,34%,4.0,$55,6.0,2.3,8.0,0.9,10.0,2.5,9.0,0.4,5.0,,,,,8.0,40.0,33.5,Louisville,1.5
2016,93,Winston-Salem,9.8,19.0,4%,4.0,35%,5.0,$44,4.0,1.3,3.0,0.4,4.0,1.9,7.0,1.4,18.0,,,,,8.0,40.0,33.5,Winston-Salem,1.5
2016,95,Charlotte,15.9,20.0,6%,6.0,27%,1.0,$44,4.0,1.1,2.0,0.6,6.0,1.9,7.0,0.5,6.0,,,,,5.0,36.0,30.0,Charlotte,1.0
2016,95,Indianapolis,9.9,19.0,5%,5.0,32%,4.0,$26,2.0,2.3,8.0,0.5,5.0,1.5,5.0,0.5,7.0,,,,,6.0,36.0,30.0,Indianapolis,1.0
2016,97,Fresno,5.0,9.0,3%,2.0,54%,15.0,$33,3.0,0.8,1.0,1.2,13.0,1.3,4.0,0.3,4.0,,,,,6.0,35.0,29.0,Fresno,1.0
2016,98,Fort Wayne,3.9,7.0,3%,3.0,42%,9.0,$70,8.0,1.7,5.0,0.8,8.0,2.2,8.0,0.4,5.0,,,,,7.0,34.0,28.5,Fort Wayne,1.0
2015,1,Minneapolis,6.8,13.0,14.9%,16.0,95%,38.0,$224,20.0,1.7,5.0,1.7,20.0,2.8,11.0,2.5,20.0,,,,,56.0,14.0,84.0,,5.0
2015,1,St. Paul,3.7,7.0,15.3%,16.0,96%,40.0,$210,20.0,4.1,17.0,1.4,18.0,3.9,16.0,1.8,20.0,,,,,71.0,18.0,84.0,,5.0
2015,3,"Washington, D.C.",0.8,1.0,21.9%,20.0,97%,40.0,$343,20.0,4.0,16.0,1.7,20.0,1.8,6.0,2.3,20.0,,,,,62.0,16.0,81.0,,5.0
2015,4,San Francisco,1.9,3.0,19.0%,20.0,99%,40.0,$229,20.0,1.9,6.0,3.5,20.0,1.6,4.0,0.6,8.0,,,,,38.0,10.0,77.5,,4.5
2015,5,New York,1.1,2.0,20.8%,20.0,97%,40.0,$172,20.0,3.5,14.0,1.6,20.0,2.0,6.0,0.1,1.0,,,,,41.0,10.0,76.5,,4.5
2015,5,Portland,4.6,9.0,17.7%,19.0,85%,34.0,$145,17.0,3.8,15.0,5.4,20.0,2.1,7.0,0.6,8.0,,,,,50.0,13.0,76.5,,4.5
2015,7,Cincinnati,4.5,9.0,15.4%,16.0,71%,26.0,$203,20.0,5.2,20.0,1.3,17.0,5.1,20.0,2.4,20.0,,,,,77.0,19.0,75.0,,4.5
2015,8,Boston,1.7,3.0,16.9%,18.0,98%,40.0,$118,13.0,3.7,15.0,0.8,10.0,3.1,12.0,1.0,13.0,,,,,50.0,13.0,72.5,,4.0
2015,9,San Diego,6.8,13.0,23.5%,20.0,77%,30.0,$108,12.0,2.8,11.0,1.1,14.0,1.9,6.0,1.0,13.0,,,,,44.0,11.0,71.5,,4.0
2015,9,Seattle,2.4,4.0,12.4%,13.0,93%,38.0,$265,20.0,1.9,6.0,2.1,20.0,2.3,8.0,0.8,11.0,,,,,45.0,11.0,71.5,,4.0
2015,11,Oakland,2.5,4.0,18.3%,20.0,85%,34.0,$144,17.0,2.7,10.0,0.7,9.0,1.8,6.0,1.2,16.0,,,,,41.0,10.0,71.0,,4.0
2015,12,Chicago,2.2,4.0,9.1%,9.0,92%,38.0,$167,20.0,2.9,11.0,0.8,10.0,2.4,9.0,1.8,20.0,,,,,50.0,13.0,70.0,,4.0
2015,13,Albuquerque,4.3,8.0,23.7%,20.0,82%,32.0,$68,7.0,2.2,8.0,2.2,20.0,2.6,10.0,1.1,15.0,,,,,53.0,13.0,66.5,,4.0
2015,13,Aurora,7.9,15.0,10.5%,10.0,86%,34.0,$127,14.0,1.9,6.0,0.9,11.0,2.3,8.0,0.3,3.0,,,,,28.0,7.0,66.5,,4.0
2015,13,Sacramento,5.8,11.0,8.2%,7.0,78%,30.0,$147,17.0,2.7,10.0,2.1,20.0,3.9,16.0,1.0,14.0,,,,,60.0,15.0,66.5,,4.0
2015,16,Denver,6.1,12.0,7.9%,7.0,86%,34.0,$117,13.0,1.6,5.0,1.7,20.0,3.8,15.0,0.9,13.0,,,,,53.0,13.0,66.0,,4.0
2015,17,Plano,13.3,20.0,9.2%,9.0,74%,28.0,$125,14.0,1.8,6.0,0.4,4.0,2.6,9.0,0.4,4.0,,,,,23.0,6.0,64.0,,3.5
2015,18,Long Beach,3.0,5.0,10.1%,10.0,80%,32.0,$162,19.0,1.6,5.0,1.3,16.0,1.2,2.0,1.1,15.0,,,,,38.0,10.0,63.5,,3.5
2015,19,Henderson,7.8,15.0,10.7%,10.0,50%,16.0,$191,20.0,7.5,20.0,4.1,20.0,2.5,9.0,0.6,8.0,,,,,57.0,14.0,62.5,,3.5
2015,19,Omaha,7.0,14.0,13.4%,14.0,78%,30.0,$74,7.0,1.9,6.0,0.5,5.0,4.3,18.0,0.7,9.0,,,,,38.0,10.0,62.5,,3.5
2015,19,Philadelphia,3.6,7.0,13.0%,13.0,93%,38.0,$61,6.0,4.1,17.0,0.3,3.0,1.6,5.0,2.1,20.0,,,,,45.0,11.0,62.5,,3.5
2015,22,Honolulu,2.3,4.0,33.0%,20.0,84%,34.0,$46,4.0,3.9,16.0,0.6,7.0,1.3,3.0,1.9,20.0,,,,,46.0,12.0,61.5,,3.5
2015,22,Milwaukee,4.6,9.0,8.8%,8.0,88%,36.0,$86,9.0,4.6,19.0,0.5,6.0,2.6,9.0,0.9,12.0,,,,,46.0,12.0,61.5,,3.5
2015,24,Anchorage,4.4,8.0,84.6%,20.0,71%,26.0,$74,8.0,2.7,10.0,2.0,20.0,2.8,10.0,0.3,3.0,,,,,43.0,11.0,61.0,,3.5
2015,24,Lincoln,6.5,13.0,5.8%,5.0,86%,34.0,$89,10.0,2.0,7.0,0.7,9.0,4.7,20.0,0.5,6.0,,,,,42.0,11.0,61.0,,3.5
2015,24,Pittsburgh,1.7,3.0,9.8%,9.0,84%,34.0,$82,9.0,3.5,14.0,2.0,20.0,4.2,18.0,1.6,20.0,,,,,72.0,18.0,61.0,,3.5
2015,24,Raleigh,4.4,8.0,14.2%,15.0,54%,18.0,$157,18.0,5.5,20.0,0.7,8.0,2.2,8.0,1.7,20.0,,,,,56.0,14.0,61.0,,3.5
2015,24,Virginia Beach,4.1,8.0,15.6%,16.0,58%,20.0,$157,18.0,3.4,14.0,0.7,8.0,4.1,17.0,0.3,3.0,,,,,42.0,11.0,61.0,,3.5
2015,29,Kansas City,11.6,20.0,9.1%,9.0,65%,24.0,$116,13.0,1.6,5.0,0.6,8.0,2.2,7.0,0.4,5.0,,,,,25.0,6.0,60.0,,3.5
2015,29,San Jose,3.9,7.0,14.3%,15.0,71%,26.0,$128,14.0,1.5,4.0,0.9,11.0,2.6,9.0,1.1,15.0,,,,,39.0,10.0,60.0,,3.5
2015,31,Austin,10.1,20.0,14.5%,15.0,48%,16.0,$83,9.0,1.7,6.0,1.4,18.0,1.2,3.0,0.6,7.0,,,,,34.0,9.0,57.5,,3.0
2015,31,Jersey City,0.6,1.0,17.9%,19.0,91%,36.0,$24,1.0,2.6,10.0,2.3,20.0,1.4,3.0,1.0,14.0,,,,,47.0,12.0,57.5,,3.0
2015,31,New Orleans,1.8,3.0,25.3%,20.0,76%,30.0,$84,9.0,1.7,5.0,0.5,6.0,2.6,9.0,0.5,7.0,,,,,27.0,7.0,57.5,,3.0
2015,34,Tampa,4.6,9.0,6.9%,6.0,60%,22.0,$127,14.0,4.9,20.0,2.8,20.0,2.3,8.0,1.8,20.0,,,,,68.0,17.0,56.5,,3.0
2015,35,Las Vegas,7.8,15.0,3.5%,2.0,58%,20.0,$163,19.0,0.9,1.0,3.6,20.0,3.0,12.0,0.8,10.0,,,,,43.0,11.0,56.0,,3.0
2015,35,St. Louis,1.4,2.0,9.4%,9.0,86%,34.0,$101,11.0,2.0,7.0,1.6,20.0,2.4,8.0,0.6,8.0,,,,,43.0,11.0,56.0,,3.0
2015,37,Phoenix,14.4,20.0,15.0%,16.0,45%,14.0,$98,11.0,0.9,2.0,0.4,4.0,1.7,5.0,0.5,7.0,,,,,18.0,5.0,55.0,,3.0
2015,38,Cleveland,3.6,7.0,6.4%,5.0,79%,30.0,$91,10.0,5.9,20.0,0.5,6.0,2.9,11.0,1.1,16.0,,,,,53.0,13.0,54.0,,3.0
2015,38,Colorado Springs,6.6,13.0,9.3%,9.0,70%,26.0,$51,5.0,2.9,11.0,1.8,20.0,3.1,12.0,0.3,3.0,,,,,46.0,12.0,54.0,,3.0
2015,40,Baltimore,0.8,1.0,9.6%,9.0,85%,34.0,$62,6.0,1.6,5.0,0.3,3.0,3.2,13.0,1.3,19.0,,,,,40.0,10.0,50.0,,2.5
2015,40,Buffalo,1.1,2.0,7.5%,7.0,85%,34.0,$56,5.0,5.8,20.0,0.8,10.0,2.4,8.0,0.7,9.0,,,,,47.0,12.0,50.0,,2.5
2015,40,Miami,1.9,3.0,6.3%,5.0,78%,30.0,$91,10.0,3.4,14.0,0.7,9.0,1.4,4.0,1.5,20.0,,,,,47.0,12.0,50.0,,2.5
2015,40,Riverside,12.7,20.0,7.3%,6.0,46%,14.0,$88,9.0,2.5,9.0,1.3,16.0,1.4,4.0,1.1,16.0,,,,,45.0,11.0,50.0,,2.5
2015,40,Dallas,7.2,14.0,12.6%,13.0,58%,20.0,$62,6.0,2.6,10.0,0.4,4.0,1.7,5.0,0.7,9.0,,,,,28.0,7.0,50.0,,2.5
2015,45,Corpus Christi,3.3,6.0,8.0%,7.0,72%,28.0,$59,6.0,2.8,11.0,0.0,0.0,4.5,19.0,0.9,12.0,,,,,42.0,11.0,48.5,,2.5
2015,45,Greensboro,4.7,9.0,9.1%,9.0,60%,22.0,$72,7.0,2.3,8.0,0.7,9.0,3.7,15.0,0.9,12.0,,,,,44.0,11.0,48.5,,2.5
2015,45,Tulsa,9.7,19.0,7.6%,7.0,56%,20.0,$43,4.0,2.2,8.0,0.5,6.0,2.8,11.0,0.7,8.0,,,,,33.0,8.0,48.5,,2.5
2015,48,"Arlington, Texas",14.1,20.0,7.7%,7.0,55%,18.0,$86,9.0,0.7,1.0,0.3,3.0,1.3,3.0,0.3,3.0,,,,,10.0,3.0,47.5,,2.5
2015,48,Atlanta,3.1,6.0,6.1%,5.0,66%,24.0,$98,11.0,2.9,11.0,0.4,4.0,2.5,9.0,1.5,20.0,,,,,44.0,11.0,47.5,,2.5
2015,50,Bakersfield,9.4,18.0,5.9%,5.0,42%,12.0,$96,10.0,2.0,7.0,1.9,20.0,3.0,12.0,0.4,5.0,,,,,44.0,11.0,46.5,,2.5
2015,51,Anaheim,8.7,17.0,7.5%,7.0,61%,22.0,$65,6.0,1.4,4.0,0.3,3.0,1.4,3.0,0.2,2.0,,,,,12.0,3.0,46.0,,2.5
2015,51,Lexington,11.1,20.0,2.4%,1.0,51%,16.0,$74,7.0,4.0,17.0,1.3,17.0,2.1,7.0,0.3,3.0,,,,,44.0,11.0,46.0,,2.5
2015,51,Los Angeles,4.5,9.0,14.2%,15.0,55%,18.0,$68,7.0,0.8,1.0,0.3,3.0,1.0,2.0,1.1,16.0,,,,,22.0,6.0,46.0,,2.5
2015,51,Nashville,12.9,20.0,10.1%,10.0,38%,8.0,$73,7.0,3.1,12.0,0.8,9.0,2.1,7.0,0.8,11.0,,,,,39.0,10.0,46.0,,2.5
2015,55,El Paso,3.7,7.0,18.6%,20.0,51%,16.0,$36,3.0,2.4,9.0,0.4,4.0,2.6,9.0,0.8,11.0,,,,,33.0,8.0,45.0,,2.5
